Precio,Expensas,Barrio,Dormitorios,Banos,Ambientes,Antiguedad,Sup_Cubierta_m2,Sup_Total_m2,Amenities,Losa_Central,Aire_Acond,Apto_Credito,Cochera,Seguridad,Luminoso,Balcon_Aterrazado,A_Estrenar,Precio_m2,Proporcion_Cubierta,Indice_Seguridad,Categoria_Seguridad
79800,181500,San Nicolás,1.0,1.0,2.0,64.0,47.0,52.0,1,0,0,0,0,1,1,0,0,1534.6153846153845,0.9038461538461539,0.08488772721872406,Muy Insegura
54000,138000,San Nicolás,1.0,1.0,1.0,56.0,28.0,28.0,1,0,1,0,0,0,1,0,0,1928.5714285714287,1.0,0.07265058809552094,Muy Insegura
75000,120000,San Nicolás,1.0,1.0,2.0,96.0,42.0,43.0,1,0,0,1,0,0,0,0,0,1744.1860465116279,0.9767441860465116,0.07615539978614705,Muy Insegura
85000,250000,San Nicolás,2.0,1.0,3.0,65.0,60.0,60.0,0,0,0,0,0,0,0,0,0,1416.6666666666667,1.0,0.026731614589521224,Muy Insegura
54700,150000,San Nicolás,1.0,1.0,1.0,48.0,27.0,30.0,1,0,0,0,0,0,0,0,0,1823.3333333333333,0.9,0.08435309492693355,Muy Insegura
79000,220000,San Nicolás,1.0,1.0,2.0,46.0,42.0,48.0,1,0,1,0,0,0,1,0,0,1645.8333333333333,0.875,0.09587739099441606,Muy Insegura
69000,75000,San Nicolás,1.0,1.0,1.0,62.0,32.0,32.0,1,0,0,1,1,0,0,0,0,2156.25,1.0,0.13615302364262805,Insegura
52000,68000,San Nicolás,1.0,1.0,1.0,1.0,14.0,20.0,1,0,1,1,0,1,1,0,1,2600.0,0.7,0.15130093857669002,Insegura
120000,420000,San Nicolás,1.0,1.0,2.0,20.0,54.0,71.0,1,0,0,0,1,0,0,0,0,1690.1408450704225,0.7605633802816901,0.032018533919448755,Muy Insegura
59900,20000,San Nicolás,1.0,1.0,2.0,56.0,22.0,23.0,1,0,0,1,0,0,1,0,0,2604.3478260869565,0.9565217391304348,0.012652964239040054,Muy Insegura
118000,140000,San Nicolás,2.0,1.0,3.0,74.0,74.0,78.0,1,0,0,1,0,0,1,0,0,1512.820512820513,0.9487179487179487,0.057621480337412434,Muy Insegura
170000,180000,San Nicolás,4.0,2.0,5.0,76.0,134.0,135.0,1,0,1,0,0,0,1,0,0,1259.2592592592594,0.9925925925925926,0.08672923844600211,
73000,101000,San Nicolás,1.0,1.0,2.0,56.0,31.0,31.0,1,0,1,1,0,0,1,0,0,2354.8387096774195,1.0,0.07663062848996083,Muy Insegura
149000,120000,San Nicolás,2.0,2.0,4.0,76.0,88.0,94.0,1,0,0,1,0,0,0,0,0,1585.1063829787233,0.9361702127659575,0.21147677319710112,Insegura
155000,175000,San Nicolás,2.0,2.0,3.0,91.0,82.0,82.0,1,0,1,1,0,0,0,0,0,1890.2439024390244,1.0,0.028988950932636315,Muy Insegura
165000,110000,San Nicolás,2.0,1.0,3.0,46.0,90.0,110.0,1,0,0,0,0,0,1,0,0,1500.0,0.8181818181818182,0.17108233337293577,Insegura
109900,135000,San Nicolás,3.0,1.0,4.0,61.0,78.0,84.0,1,0,1,0,0,0,1,0,0,1308.3333333333333,0.9285714285714286,0.12070809076868239,Insegura
350000,600000,San Nicolás,4.0,2.0,5.0,86.0,202.0,202.0,1,0,1,0,1,1,0,0,0,1732.6732673267327,1.0,0.07781870024949511,Muy Insegura
220000,195000,San Nicolás,5.0,2.0,6.0,75.0,180.0,180.0,0,0,0,0,0,0,0,0,0,1222.2222222222222,1.0,0.08096709041226091,Muy Insegura
61000,78000,San Nicolás,1.0,1.0,1.0,68.0,40.0,40.0,1,0,0,1,0,0,1,0,0,1525.0,1.0,0.06991802304859218,Muy Insegura
59500,138400,San Nicolás,1.0,1.0,2.0,61.0,40.0,41.0,1,0,0,1,0,0,0,0,0,1451.219512195122,0.975609756097561,0.08672923844600211,
45000,350000,San Nicolás,1.0,1.0,1.0,39.0,24.0,25.0,1,0,1,1,0,1,0,0,0,1800.0,0.96,0.08672923844600211,
75000,82000,San Nicolás,1.0,1.0,2.0,42.0,39.0,39.0,1,0,1,0,0,1,0,0,0,1923.076923076923,1.0,0.03742426042532965,Muy Insegura
60000,94360,San Nicolás,1.0,1.0,2.0,56.0,35.0,36.0,1,0,0,1,0,0,0,0,0,1666.6666666666667,0.9722222222222222,0.021682309611500528,Muy Insegura
83000,140000,San Nicolás,1.0,1.0,1.0,51.0,35.0,35.0,1,0,0,0,0,0,1,0,0,2371.4285714285716,1.0,0.32339313294522987,Insegura
71000,150000,San Nicolás,2.0,1.0,3.0,40.0,44.0,45.0,1,0,0,0,0,0,1,0,0,1577.7777777777778,0.9777777777777777,0.08263039087560886,Muy Insegura
69900,112500,San Nicolás,2.0,1.0,3.0,91.0,47.0,49.0,1,0,0,1,0,0,1,0,0,1426.530612244898,0.9591836734693877,0.06754187952952362,Muy Insegura
90000,300000,San Nicolás,2.0,1.0,4.0,76.0,74.0,74.0,1,0,0,0,0,0,1,0,0,1216.2162162162163,1.0,0.1423904003801829,Insegura
46000,95850,San Nicolás,1.0,1.0,1.0,66.0,22.0,23.0,1,0,0,1,0,0,1,0,0,2000.0,0.9565217391304348,0.1156587857906618,Insegura
57000,144000,San Nicolás,1.0,1.0,2.0,62.0,40.0,40.0,1,0,0,0,0,0,1,0,0,1425.0,1.0,0.08358084828323631,Muy Insegura
95000,177500,San Nicolás,3.0,1.0,4.0,56.0,57.0,65.0,1,0,1,0,0,0,1,0,0,1461.5384615384614,0.8769230769230769,0.08672923844600211,
65000,125000,San Nicolás,1.0,1.0,1.0,56.0,29.0,29.0,1,0,0,0,0,0,1,0,0,2241.3793103448274,1.0,0.07716526078175123,Muy Insegura
49900,66000,San Nicolás,1.0,1.0,1.0,56.0,20.0,20.0,1,0,0,1,0,0,0,0,0,2495.0,1.0,0.3086610431270048,Insegura
69900,100000,San Nicolás,1.0,1.0,1.0,56.0,30.0,30.0,1,0,1,1,0,1,0,0,0,2330.0,1.0,0.018058690744920947,Muy Insegura
66000,150000,San Nicolás,2.0,1.0,3.0,66.0,60.0,61.0,1,1,1,1,0,1,0,0,0,1081.967213114754,0.9836065573770492,0.02815730070096234,Muy Insegura
99900,340000,San Nicolás,1.0,1.0,1.0,46.0,135.0,135.0,1,0,0,0,0,0,0,0,0,740.0,1.0,0.08672923844600211,
55000,190000,San Nicolás,1.0,1.0,1.0,51.0,29.0,72.0,1,0,1,1,0,0,1,0,0,763.8888888888889,0.4027777777777778,0.08672923844600211,
105000,210000,San Nicolás,3.0,1.0,4.0,55.0,64.0,76.0,1,0,0,1,0,0,1,0,0,1381.578947368421,0.8421052631578947,0.2909587739099442,Insegura
54000,90420,San Nicolás,1.0,1.0,1.0,49.0,24.0,24.0,1,0,0,0,0,1,1,0,1,2250.0,1.0,0.33402637519306166,Insegura
89000,182000,San Nicolás,1.0,1.0,2.0,35.0,71.0,71.0,1,0,0,0,0,1,1,0,0,1253.5211267605634,1.0,0.061066888440061806,Muy Insegura
120000,110000,San Nicolás,2.0,1.0,3.0,69.0,97.0,98.0,1,0,1,0,0,0,0,0,0,1224.4897959183672,0.9897959183673469,0.08672923844600211,
62000,150000,San Nicolás,1.0,1.0,2.0,66.0,36.0,36.0,1,0,0,1,0,0,0,0,0,1722.2222222222222,1.0,0.0970060591659736,Muy Insegura
115000,400000,San Nicolás,2.0,1.0,3.0,40.0,58.0,58.0,0,1,0,0,1,0,1,0,0,1982.7586206896551,1.0,0.38630153261256983,Insegura
75000,130000,San Nicolás,1.0,1.0,2.0,39.0,33.0,34.0,1,0,1,1,0,0,1,0,0,2205.8823529411766,0.9705882352941176,0.3017702269217061,Insegura
70000,198000,San Nicolás,1.0,1.0,2.0,47.0,35.0,35.0,1,0,0,1,1,0,1,0,0,2000.0,1.0,0.08672923844600211,
135000,197000,San Nicolás,1.0,1.0,3.0,48.0,126.0,132.0,1,0,0,1,1,0,0,0,1,1022.7272727272727,0.9545454545454546,0.010217417131994755,Muy Insegura
160000,272530,San Nicolás,4.0,1.0,5.0,54.0,96.0,108.0,1,0,0,0,0,0,1,0,0,1481.4814814814815,0.8888888888888888,0.031840323155518546,Muy Insegura
100000,175000,San Nicolás,1.0,1.0,1.0,5.0,23.0,32.0,1,0,0,0,1,0,1,0,0,3125.0,0.71875,0.08672923844600211,
62000,170000,San Nicolás,1.0,1.0,2.0,46.0,37.0,38.0,1,0,0,1,0,0,1,0,0,1631.578947368421,0.9736842105263158,0.03950338600451464,Muy Insegura
91000,300000,San Nicolás,2.0,1.0,4.0,70.0,73.0,73.0,1,1,0,1,0,1,1,0,0,1246.5753424657535,1.0,0.19757633361055005,Insegura
65000,85000,San Nicolás,2.0,1.0,3.0,60.0,49.0,49.0,1,0,1,0,0,1,1,0,0,1326.530612244898,1.0,0.08672923844600211,
170000,150000,San Nicolás,4.0,1.0,5.0,56.0,142.0,154.0,1,0,0,1,0,0,0,0,0,1103.8961038961038,0.922077922077922,0.09670904122609003,Muy Insegura
86000,120000,San Nicolás,1.0,1.0,2.0,50.0,38.0,38.0,1,0,0,1,0,0,1,0,0,2263.157894736842,1.0,0.08589758821432814,Muy Insegura
159000,290000,San Nicolás,4.0,3.0,5.0,98.0,175.0,175.0,0,0,0,1,0,0,1,0,0,908.5714285714286,1.0,0.08096709041226091,Muy Insegura
79000,17700,San Nicolás,3.0,2.0,4.0,80.0,80.0,80.0,0,0,0,0,0,0,1,0,0,987.5,1.0,0.019306166092431964,Muy Insegura
96000,300000,San Nicolás,1.0,1.0,2.0,76.0,50.0,50.0,1,0,0,1,0,1,1,0,0,1920.0,1.0,0.20886301532612572,Insegura
75000,150000,San Nicolás,1.0,1.0,1.0,46.0,32.0,32.0,1,0,0,0,0,0,1,0,0,2343.75,1.0,0.04787929190923135,Muy Insegura
64500,95000,San Nicolás,1.0,1.0,2.0,88.0,34.0,35.0,1,0,1,0,0,0,0,0,0,1842.857142857143,0.9714285714285714,0.05993822026850426,Muy Insegura
145000,300000,San Nicolás,3.0,2.0,5.0,100.0,107.0,119.0,1,0,0,1,0,0,1,0,0,1218.4873949579833,0.8991596638655462,0.08672923844600211,
120000,380000,San Nicolás,5.0,3.0,5.0,60.0,91.0,93.0,1,0,1,1,0,0,1,0,0,1290.3225806451612,0.978494623655914,0.025187121302126636,Muy Insegura
75000,400000,San Nicolás,1.0,1.0,2.0,32.0,54.0,61.0,1,0,0,1,1,0,1,0,0,1229.5081967213114,0.8852459016393442,0.037780681953189954,Muy Insegura
360000,630000,San Nicolás,3.0,3.0,5.0,99.0,156.0,162.0,1,1,0,0,0,1,1,0,0,2222.222222222222,0.9629629629629629,0.17250801948437688,Insegura
83000,127000,San Nicolás,2.0,1.0,3.0,52.0,50.0,50.0,0,0,0,0,1,1,1,0,0,1660.0,1.0,0.0690863728169181,Muy Insegura
52000,64000,San Nicolás,1.0,1.0,1.0,40.0,27.0,27.0,0,0,1,1,0,0,0,0,0,1925.9259259259259,1.0,0.036711417369609145,Muy Insegura
55000,54000,San Nicolás,1.0,1.0,1.0,35.0,23.0,23.0,0,0,1,1,0,0,1,0,0,2391.304347826087,1.0,0.07360104550314839,Muy Insegura
125000,300000,San Nicolás,2.0,2.0,3.0,20.0,73.0,73.0,0,0,0,0,0,0,0,0,0,1712.3287671232877,1.0,0.05037424260425327,Muy Insegura
81000,196000,Retiro,1.0,1.0,2.0,40.0,35.0,35.0,0,0,1,0,0,0,1,0,0,2314.285714285714,1.0,0.356777949388143,
155000,380000,Retiro,2.0,1.0,3.0,50.0,53.0,60.0,1,0,0,1,0,0,1,0,0,2583.3333333333335,0.8833333333333333,0.3609956041344897,Insegura
65000,115000,Retiro,1.0,1.0,1.0,40.0,30.0,30.0,0,0,1,1,1,1,1,0,0,2166.6666666666665,1.0,0.2862658904597838,Insegura
60500,80000,Retiro,1.0,1.0,1.0,40.0,22.0,22.0,0,0,1,1,0,1,1,0,0,2750.0,1.0,0.356777949388143,
145000,435000,Retiro,2.0,2.0,3.0,45.0,85.0,85.0,0,0,0,1,1,1,1,0,0,1705.8823529411766,1.0,0.379410716407271,Insegura
110000,300000,Retiro,1.0,1.0,1.0,30.0,63.0,63.0,1,0,0,1,0,0,1,0,0,1746.031746031746,1.0,0.30402756326482117,Insegura
78000,178000,Retiro,1.0,1.0,1.0,60.0,30.0,30.0,1,0,0,0,0,0,1,0,0,2600.0,1.0,0.6232030414637044,Segura
285000,985000,Retiro,2.0,2.0,3.0,30.0,89.0,116.0,1,0,0,0,1,0,0,1,0,2456.896551724138,0.7672413793103449,0.7845431864084591,Segura
135000,200000,Retiro,2.0,1.0,3.0,39.0,53.0,53.0,0,0,0,0,0,0,1,0,0,2547.169811320755,1.0,0.356777949388143,
199000,292835,Retiro,2.0,2.0,3.0,55.0,73.0,84.0,0,0,0,0,0,0,0,0,0,2369.0476190476193,0.8690476190476191,0.49221812997505054,Insegura
295000,860000,Retiro,2.0,2.0,3.0,25.0,76.0,89.0,1,1,0,1,1,1,0,1,0,3314.6067415730336,0.8539325842696629,0.7845431864084591,Segura
155000,400000,Retiro,2.0,1.0,3.0,40.0,112.0,112.0,0,0,0,1,0,0,1,0,0,1383.9285714285713,1.0,0.5630866104312701,Segura
76000,100000,Retiro,1.0,1.0,2.0,40.0,49.0,50.0,0,0,1,1,0,1,1,0,0,1520.0,0.98,0.356777949388143,
76500,180000,Retiro,1.0,1.0,2.0,30.0,35.0,35.0,1,0,1,0,0,1,1,0,0,2185.714285714286,1.0,0.356777949388143,
105000,109000,Retiro,2.0,1.0,3.0,50.0,59.0,59.0,0,0,0,1,0,1,1,0,0,1779.6610169491526,1.0,0.27640489485564923,Insegura
30000,110000,Retiro,1.0,1.0,1.0,15.0,20.0,20.0,0,0,0,0,0,1,0,0,0,1500.0,1.0,0.20244742782464065,Insegura
149000,300000,Retiro,2.0,2.0,3.0,50.0,85.0,85.0,0,0,0,1,0,0,1,0,0,1752.9411764705883,1.0,0.9356659142212189,Muy Segura
195000,537000,Retiro,3.0,2.0,4.0,40.0,81.0,81.0,0,0,1,1,1,0,1,0,0,2407.4074074074074,1.0,0.12575739574670308,Insegura
169000,310000,Retiro,2.0,1.0,3.0,70.0,87.0,87.0,0,0,0,1,0,1,0,0,0,1942.528735632184,1.0,0.32339313294522987,Insegura
220000,220000,Retiro,2.0,2.0,3.0,8.0,55.0,55.0,1,0,0,1,1,0,1,0,0,4000.0,1.0,0.5190685517405251,Segura
369900,700000,Retiro,4.0,2.0,5.0,50.0,198.0,212.0,0,1,0,0,1,0,1,0,0,1744.811320754717,0.9339622641509434,0.356777949388143,
349900,700000,Retiro,4.0,3.0,4.0,70.0,149.0,149.0,1,0,0,1,0,0,1,0,0,2348.3221476510066,1.0,0.38059878816680526,Insegura
155000,350000,Retiro,2.0,2.0,3.0,54.0,79.0,85.0,1,0,0,1,0,1,1,0,0,1823.5294117647059,0.9294117647058824,0.4376856362124272,Insegura
590000,360000,Retiro,4.0,3.0,5.0,60.0,170.0,170.0,1,1,1,1,0,0,0,0,1,3470.5882352941176,1.0,0.47445645717001306,Insegura
183000,330000,Retiro,2.0,1.0,3.0,90.0,98.0,98.0,0,0,0,1,0,0,0,0,0,1867.3469387755101,1.0,0.4410122371391232,Insegura
165000,400000,Retiro,4.0,1.0,5.0,65.0,111.0,111.0,0,0,0,1,0,1,1,0,0,1486.4864864864865,1.0,0.3272543661637163,Insegura
143000,290000,Retiro,4.0,2.0,5.0,50.0,89.0,89.0,0,0,0,0,0,1,0,0,0,1606.741573033708,1.0,0.6027682071997149,Segura
170000,430000,Retiro,3.0,2.0,4.0,40.0,80.0,100.0,0,0,0,1,1,0,1,0,0,1700.0,0.8,0.36366876559344186,Insegura
57000,112000,Retiro,1.0,1.0,1.0,40.0,23.0,23.0,0,0,0,1,0,0,0,0,0,2478.2608695652175,1.0,0.42283473921824877,Insegura
128000,307000,Retiro,1.0,1.0,1.0,10.0,36.0,36.0,1,0,0,1,0,1,1,0,0,3555.5555555555557,1.0,0.22971367470595228,Insegura
51000,120000,Retiro,1.0,1.0,1.0,40.0,23.0,23.0,0,0,0,1,0,0,0,0,0,2217.391304347826,1.0,0.19757633361055005,Insegura
299500,597200,Retiro,3.0,3.0,4.0,55.0,110.0,110.0,0,1,0,0,1,1,1,0,0,2722.7272727272725,1.0,0.356777949388143,
310000,310000,Retiro,3.0,3.0,4.0,40.0,139.0,143.0,0,0,1,1,0,0,0,0,0,2167.8321678321677,0.972027972027972,0.35160983723416894,Insegura
70000,110000,Retiro,1.0,1.0,1.0,40.0,27.0,27.0,0,0,0,1,0,0,0,0,0,2592.5925925925926,1.0,0.9386360936200546,Muy Segura
497000,536053,Retiro,2.0,3.0,4.0,90.0,157.0,157.0,0,0,0,0,0,0,1,0,0,3165.605095541401,1.0,0.507069026969229,Segura
69900,100000,Retiro,1.0,1.0,1.0,36.0,24.0,24.0,1,0,1,0,0,0,0,0,0,2912.5,1.0,0.2862658904597838,Insegura
75000,165000,Retiro,1.0,1.0,2.0,40.0,42.0,42.0,0,0,0,1,0,0,1,0,0,1785.7142857142858,1.0,0.356777949388143,Insegura
220000,500000,Retiro,1.0,1.0,1.0,10.0,57.0,63.0,1,0,1,0,1,1,1,0,0,3492.063492063492,0.9047619047619048,0.22971367470595228,Insegura
265000,270000,Retiro,3.0,3.0,5.0,50.0,100.0,100.0,0,0,1,0,1,1,0,0,0,2650.0,1.0,0.4021028870143757,Insegura
156000,245000,Retiro,1.0,1.0,1.0,50.0,42.0,42.0,0,0,1,0,0,0,1,0,0,3714.285714285714,1.0,0.19181418557680885,Insegura
189000,220000,Retiro,2.0,1.0,3.0,50.0,79.0,89.0,0,0,0,1,1,0,0,0,0,2123.5955056179773,0.8876404494382022,0.5055839372698111,Segura
185000,260000,Retiro,3.0,2.0,4.0,41.0,86.0,94.0,0,0,0,0,0,0,0,0,0,1968.0851063829787,0.9148936170212766,0.356777949388143,
139000,226000,Retiro,1.0,1.0,2.0,80.0,65.0,65.0,0,0,0,1,0,0,1,0,0,2138.4615384615386,1.0,0.22359510514435077,Insegura
300000,340000,Retiro,1.0,1.0,1.0,7.0,65.0,70.0,1,1,1,1,1,1,1,0,0,4285.714285714285,0.9285714285714286,0.41077581085897585,Insegura
65000,160000,Retiro,1.0,1.0,1.0,50.0,26.0,32.0,0,0,0,1,0,0,1,0,0,2031.25,0.8125,0.1733990733040276,Insegura
80000,110291,Retiro,1.0,1.0,2.0,75.0,49.0,49.0,1,0,0,0,0,1,0,0,0,1632.6530612244899,1.0,0.356777949388143,
115000,350000,Retiro,3.0,1.0,4.0,70.0,70.0,70.0,0,0,0,0,0,0,1,0,0,1642.857142857143,1.0,0.08750148508969946,Muy Insegura
39000,80000,Retiro,1.0,1.0,1.0,70.0,19.0,24.0,0,0,0,0,0,0,1,0,0,1625.0,0.7916666666666666,0.16882499702982057,Insegura
600000,335000,Retiro,3.0,2.0,6.0,80.0,153.0,153.0,0,0,0,0,0,0,1,0,0,3921.5686274509803,1.0,0.5699180230485921,Segura
159000,355000,Retiro,1.0,1.0,1.0,15.0,49.0,54.0,1,0,0,0,1,0,1,0,0,2944.4444444444443,0.9074074074074074,0.6208268979446359,Segura
180000,280000,Retiro,2.0,1.0,3.0,62.0,82.0,82.0,0,0,0,0,0,1,0,0,0,2195.121951219512,1.0,0.28917666627064276,Insegura
270000,578304,Retiro,3.0,2.0,4.0,58.0,118.0,118.0,0,0,0,1,0,1,0,0,0,2288.135593220339,1.0,0.356777949388143,
140000,163411,Retiro,1.0,1.0,1.0,40.0,46.0,95.0,0,1,0,0,0,0,1,0,0,1473.6842105263158,0.4842105263157895,0.356777949388143,
580000,852198,Retiro,3.0,2.0,4.0,60.0,170.0,184.0,0,0,0,0,1,1,0,0,0,3152.1739130434785,0.9239130434782609,0.43952714743970533,Insegura
965000,440000,Retiro,4.0,2.0,6.0,105.0,180.0,180.0,0,0,0,0,1,0,1,0,0,5361.111111111111,1.0,0.6716169656647262,Segura
69500,190000,Retiro,1.0,1.0,2.0,43.0,39.0,39.0,0,1,1,1,1,0,0,0,0,1782.051282051282,1.0,0.3977664250920756,Insegura
310000,761760,Retiro,2.0,2.0,2.0,18.0,84.0,92.0,1,0,0,0,1,1,1,0,0,3369.5652173913045,0.9130434782608695,0.22971367470595228,Insegura
595000,646000,Retiro,3.0,4.0,5.0,63.0,195.0,201.0,0,0,0,0,1,0,0,0,0,2960.1990049751244,0.9701492537313433,0.7042295354639421,Segura
530000,313265,Retiro,2.0,2.0,4.0,105.0,154.0,165.0,0,0,0,0,0,0,1,0,0,3212.121212121212,0.9333333333333333,0.7330996792206249,Segura
130000,240000,Retiro,2.0,1.0,3.0,53.0,62.0,68.0,0,0,0,1,0,1,0,0,0,1911.764705882353,0.9117647058823529,0.356777949388143,
790000,555748,Retiro,3.0,2.0,4.0,53.0,148.0,159.0,0,1,0,0,0,0,0,0,0,4968.553459119496,0.9308176100628931,0.356777949388143,
85000,300000,Retiro,2.0,1.0,3.0,50.0,48.0,48.0,0,0,0,1,0,0,1,0,0,1770.8333333333333,1.0,0.11292622074373293,Insegura
280000,850000,Retiro,3.0,3.0,4.0,40.0,165.0,173.0,0,0,0,1,1,1,0,0,0,1618.4971098265896,0.953757225433526,0.356777949388143,
108000,114700,Retiro,1.0,1.0,2.0,50.0,44.0,47.0,1,0,1,1,0,0,1,0,0,2297.872340425532,0.9361702127659575,0.32089818225020794,Insegura
460000,885000,Retiro,1.0,1.0,1.0,40.0,162.0,182.0,0,0,1,0,1,0,1,0,0,2527.4725274725274,0.8901098901098901,0.356777949388143,
135000,150000,Retiro,2.0,1.0,3.0,50.0,54.0,54.0,0,0,1,0,0,0,1,0,0,2500.0,1.0,0.3763217298324819,Insegura
78000,100000,Retiro,1.0,1.0,1.0,45.0,45.0,45.0,0,0,1,0,0,0,1,0,0,1733.3333333333333,1.0,0.09468931923488177,Muy Insegura
89500,180000,Retiro,1.0,1.0,2.0,36.0,31.0,69.0,0,0,1,1,0,0,0,0,0,1297.1014492753623,0.4492753623188406,0.3072353570155637,Insegura
259000,400000,Retiro,2.0,2.0,3.0,50.0,96.0,96.0,0,0,0,1,0,0,0,0,0,2697.9166666666665,1.0,0.4450516811215397,Insegura
105000,130000,Retiro,2.0,1.0,3.0,44.0,59.0,59.0,1,0,0,1,0,1,1,0,0,1779.6610169491526,1.0,0.27141499346560527,Insegura
59800,154000,Retiro,1.0,1.0,1.0,45.0,40.0,40.0,0,0,0,0,0,0,1,0,0,1495.0,1.0,0.004277058334323347,Muy Insegura
85000,107000,Retiro,1.0,1.0,2.0,80.0,52.0,52.0,1,0,1,1,0,0,1,0,0,1634.6153846153845,1.0,0.1823096115005346,Insegura
160000,390000,Retiro,3.0,1.0,4.0,45.0,72.0,77.0,1,0,0,1,0,1,1,0,0,2077.9220779220777,0.935064935064935,0.3582036354995842,Insegura
153000,180000,Retiro,1.0,1.0,2.0,50.0,62.0,62.0,0,0,0,1,1,0,0,0,0,2467.7419354838707,1.0,0.356777949388143,
59900,70000,Retiro,1.0,1.0,1.0,60.0,37.0,37.0,0,0,0,0,0,0,0,0,0,1618.918918918919,1.0,0.10704526553403826,Insegura
465000,410000,Retiro,4.0,4.0,5.0,60.0,195.0,212.0,0,1,1,1,1,1,1,0,0,2193.396226415094,0.9198113207547169,0.2909587739099442,Insegura
150000,490000,Retiro,2.0,2.0,4.0,64.0,75.0,80.0,0,1,0,1,0,0,1,0,0,1875.0,0.9375,0.12884638232149226,Insegura
95000,350000,Retiro,2.0,1.0,3.0,40.0,65.0,65.0,0,0,0,0,0,0,1,0,0,1461.5384615384614,1.0,0.38630153261256983,Insegura
184000,189000,Retiro,2.0,1.0,3.0,45.0,68.0,68.0,0,0,1,1,0,1,1,0,0,2705.8823529411766,1.0,0.25703932517524053,Insegura
54000,65000,Retiro,1.0,1.0,2.0,36.0,31.0,31.0,0,0,0,1,0,0,1,0,0,1741.9354838709678,1.0,0.33574907924438635,Insegura
430000,900000,Retiro,4.0,2.0,5.0,25.0,170.0,190.0,1,0,0,1,1,1,1,0,0,2263.157894736842,0.8947368421052632,0.356777949388143,
85000,180000,Retiro,1.0,1.0,1.0,55.0,32.0,35.0,0,1,0,1,0,0,1,0,0,2428.5714285714284,0.9142857142857143,0.38457882856124515,Insegura
130000,158000,Retiro,2.0,1.0,3.0,50.0,53.0,60.0,0,1,1,0,0,0,1,1,0,2166.6666666666665,0.8833333333333333,0.32196744683378875,Insegura
120000,146000,Retiro,2.0,1.0,3.0,100.0,58.0,58.0,1,0,0,1,0,1,1,0,0,2068.9655172413795,1.0,0.356777949388143,
449999,980000,Retiro,4.0,3.0,5.0,70.0,231.0,237.0,0,0,1,0,1,0,1,1,0,1898.7299578059071,0.9746835443037974,0.23345610074848522,Insegura
110000,200000,Retiro,1.0,1.0,2.0,100.0,47.0,47.0,0,0,1,0,0,0,0,0,0,2340.425531914894,1.0,0.356777949388143,
52900,200000,Retiro,1.0,1.0,1.0,60.0,30.0,30.0,0,0,0,1,0,0,1,0,0,1763.3333333333333,1.0,0.11779731495782342,Insegura
49500,50000,Retiro,1.0,1.0,1.0,50.0,20.0,20.0,1,0,1,1,0,0,1,0,0,2475.0,1.0,0.187002494950695,Insegura
105000,210000,Retiro,1.0,1.0,2.0,40.0,43.0,47.0,0,0,0,0,0,0,1,0,0,2234.0425531914893,0.9148936170212766,0.1668052750386123,Insegura
80000,163000,Retiro,1.0,1.0,2.0,50.0,32.0,32.0,0,1,0,0,0,0,1,0,0,2500.0,1.0,0.30402756326482117,Insegura
132000,400000,Retiro,2.0,1.0,3.0,40.0,51.0,55.0,0,1,1,0,1,0,1,0,0,2400.0,0.9272727272727272,0.33260068908162055,Insegura
129000,223427,Retiro,2.0,1.0,3.0,50.0,55.0,55.0,0,0,0,0,0,0,1,0,0,2345.4545454545455,1.0,0.43067601283117496,Insegura
160000,148000,Retiro,3.0,2.0,4.0,50.0,93.0,93.0,0,0,1,1,0,1,1,0,0,1720.4301075268818,1.0,0.15890459783770938,Insegura
79000,117000,Retiro,1.0,1.0,2.0,33.0,41.0,41.0,0,0,0,0,0,1,0,0,0,1926.8292682926829,1.0,0.19074492099322804,Insegura
164000,246000,Retiro,2.0,2.0,3.0,48.0,90.0,90.0,1,0,0,0,0,1,1,0,0,1822.2222222222222,1.0,0.37798503029582986,Insegura
220000,450000,Retiro,3.0,2.0,4.0,40.0,98.0,98.0,0,1,0,1,1,0,1,0,0,2244.8979591836733,1.0,0.17179517642865627,Insegura
78000,118000,Retiro,1.0,1.0,2.0,60.0,39.0,39.0,0,0,0,1,0,1,0,0,0,2000.0,1.0,0.09409528335511463,Muy Insegura
297000,450000,Retiro,3.0,3.0,5.0,67.0,141.0,145.0,0,0,0,1,0,0,1,0,0,2048.2758620689656,0.9724137931034482,0.39331115599382205,Insegura
65000,90000,Retiro,1.0,1.0,2.0,45.0,32.0,32.0,0,0,0,1,0,0,0,0,0,2031.25,1.0,0.356777949388143,
55000,65000,Retiro,1.0,1.0,2.0,45.0,25.0,25.0,0,0,0,1,0,0,0,0,0,2200.0,1.0,0.13074729713674704,Insegura
70000,160000,Retiro,1.0,1.0,2.0,47.0,43.0,43.0,0,0,0,0,0,1,1,0,0,1627.906976744186,1.0,0.3135321373410954,Insegura
58000,120000,Retiro,1.0,1.0,2.0,45.0,33.0,33.0,0,0,0,0,0,0,0,0,0,1757.5757575757575,1.0,0.25703932517524053,Insegura
395000,650000,Retiro,3.0,2.0,5.0,40.0,152.0,170.0,0,1,0,0,1,1,1,0,0,2323.529411764706,0.8941176470588236,0.5920755613639064,Segura
135000,142000,Retiro,2.0,1.0,3.0,60.0,47.0,47.0,0,0,0,1,0,0,1,0,0,2872.340425531915,1.0,0.7401093026018771,Segura
